project_id,geospatial_anomaly_score,geospatial_anomaly_percentile,geospatial_anomaly_flag,spatial_cluster_id,primary_reason,secondary_reason,tertiary_reason,nearest_neighbor_distance_km,spatial_density_25km,cluster_unit_cost_zscore,model_version,mode,scored_at
MPLADS-003737,46.33,90.74,False,GEO-CLUST-24,Elevated spatial unit cost (+1204.1% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.05,8,41.01,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003738,29.68,80.76,False,GEO-CLUST-18,Elevated spatial unit cost (+1089.5% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.83,11,11.86,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003739,15.01,50.06,False,GEO-CLUST-13,Elevated spatial unit cost (+280.7% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.56,7,6.05,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003740,38.23,87.4,False,GEO-CLUST-20,High geographic clustering (20 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.54),Geographic coordinates and terrain profile match regional peers,4.76,20,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003741,7.71,21.76,False,GEO-CLUST-24,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.26,7,-0.73,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003742,18.28,60.64,False,GEO-CLUST-17,Elevated spatial unit cost (+462.8% vs cluster median for work type),High geographic clustering (18 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,2.84,18,5.08,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003743,16.96,56.86,False,GEO-CLUST-10,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.35,12,0.64,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003744,8.84,26.38,False,GEO-CLUST-12,High geographic clustering (16 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.82,16,-0.76,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003745,16.02,53.5,False,GEO-CLUST-13,High geographic clustering (8 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.41,8,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003746,51.13,92.32,False,GEO-CLUST-06,High sanctioned funding allocation (+252.7% above regional cluster median),High geographic clustering (10 active works within 25 km radius),Elevated spatial unit cost (+63.9% vs cluster median for work type),7.56,10,1.07,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003747,9.09,27.32,False,GEO-CLUST-16,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.55,10,0.01,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003748,33.94,84.66,False,GEO-CLUST-19,Elevated spatial unit cost (+138.2% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.7,10,1.64,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003749,0.64,1.52,False,GEO-CLUST-19,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.08,11,-0.39,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003750,2.3,3.78,False,GEO-CLUST-00,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.65,8,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003751,8.62,25.44,False,GEO-CLUST-01,Elevated spatial unit cost (+164.8% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.17,7,2.35,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003752,11.6,37.58,False,GEO-CLUST-08,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.31,10,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003753,11.93,38.88,False,GEO-CLUST-11,Elevated spatial unit cost (+147.0% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.65,10,1.49,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003754,18.1,59.98,False,GEO-CLUST-20,High geographic clustering (20 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.84),Geographic coordinates and terrain profile match regional peers,2.33,20,-0.05,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003755,5.4,12.62,False,GEO-CLUST-22,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.25,9,0.18,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003756,6.08,15.1,False,GEO-CLUST-13,Elevated spatial unit cost (+66.8% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.09,7,1.05,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003757,4.01,8.12,False,GEO-CLUST-06,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.3,11,-0.81,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003758,18.19,60.3,False,GEO-CLUST-24,High geographic clustering (11 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.11,11,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003759,11.57,37.5,False,GEO-CLUST-00,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.85,9,-0.31,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003760,1.34,2.18,False,GEO-CLUST-17,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.33,7,0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003761,13.92,46.48,False,GEO-CLUST-10,Elevated spatial unit cost (+546.6% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.58,9,8.37,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003762,12.49,41.14,False,GEO-CLUST-01,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.14,7,-0.66,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003763,11.08,35.58,False,GEO-CLUST-11,High geographic clustering (14 active works within 25 km radius),Elevated spatial unit cost (+124.2% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,3.29,14,1.8,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003764,6.15,15.38,False,GEO-CLUST-08,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.21,7,0.41,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003765,26.34,76.44,False,GEO-CLUST-05,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,9.21,8,-0.48,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003766,32.92,83.92,False,GEO-CLUST-24,High geographic clustering (17 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.41,17,-0.69,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003767,19.56,63.52,False,GEO-CLUST-06,High geographic clustering (13 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.67,13,-0.59,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003768,4.79,10.86,False,GEO-CLUST-00,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.19,14,-0.53,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003769,0.0,0.51,False,GEO-CLUST-12,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.35,10,-0.75,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003770,18.24,60.52,False,GEO-CLUST-04,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.28,12,0.31,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003771,3.4,6.3,False,GEO-CLUST-21,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.08,9,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003772,22.27,69.22,False,GEO-CLUST-05,Elevated spatial unit cost (+40.2% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.26,7,1.08,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003773,22.04,68.72,False,GEO-CLUST-14,High geographic clustering (20 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.64),Elevated spatial unit cost (+59.3% vs cluster median for work type),3.95,20,0.8,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003774,14.29,47.72,False,GEO-CLUST-06,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.58,5,-0.81,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003775,11.59,37.54,False,GEO-CLUST-20,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.93,12,0.32,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003776,16.68,55.96,False,GEO-CLUST-21,High geographic clustering (15 active works within 25 km radius),Elevated spatial unit cost (+235.4% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,2.21,15,3.31,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003777,0.73,1.54,False,GEO-CLUST-21,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.73,10,-0.44,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003778,13.83,46.12,False,GEO-CLUST-01,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.16,14,-1.02,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003779,12.88,42.68,False,GEO-CLUST-12,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.54,7,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003780,10.3,32.4,False,GEO-CLUST-23,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.12,11,-0.59,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003781,29.23,80.22,False,GEO-CLUST-10,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.68,11,-0.38,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003782,23.12,70.84,False,GEO-CLUST-19,Elevated spatial unit cost (+62.8% vs cluster median for work type),High geographic clustering (4 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,4.01,4,1.54,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003783,9.1,27.38,False,GEO-CLUST-22,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.12,7,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003784,9.28,28.3,False,GEO-CLUST-08,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.79,9,0.36,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003785,15.48,51.8,False,GEO-CLUST-20,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.69,10,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003786,14.15,47.34,False,GEO-CLUST-08,High geographic clustering (7 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.04,7,0.2,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003787,58.86,94.02,False,GEO-CLUST-18,High geographic clustering (32 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 4.23),Geographic coordinates and terrain profile match regional peers,0.38,32,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003788,11.23,36.24,False,GEO-CLUST-21,High geographic clustering (17 active works within 25 km radius),Substantial spatial cost deficit vs cluster median (2.1 sigma below peer median),Geographic coordinates and terrain profile match regional peers,4.63,17,-2.14,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003789,100.0,99.51,True,GEO-CLUST-07,High sanctioned funding allocation (+283.6% above regional cluster median),High geographic clustering (19 active works within 25 km radius),Elevated spatial unit cost (+318.6% vs cluster median for work type),5.94,19,3.47,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003790,13.89,46.38,False,GEO-CLUST-02,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.9,10,-0.82,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003791,5.23,12.04,False,GEO-CLUST-10,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.79,12,-0.87,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003792,9.29,28.38,False,GEO-CLUST-21,High geographic clustering (19 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.28,19,-0.57,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003793,30.14,81.24,False,GEO-CLUST-13,Elevated spatial unit cost (+138.1% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.32,5,1.9,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003794,6.99,18.84,False,GEO-CLUST-12,High geographic clustering (13 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.15,13,0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003795,13.47,44.78,False,GEO-CLUST-09,High geographic clustering (20 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.57),Geographic coordinates and terrain profile match regional peers,4.46,20,-0.18,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003796,11.4,36.94,False,GEO-CLUST-14,Elevated spatial unit cost (+409.8% vs cluster median for work type),High geographic clustering (11 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,1.82,11,7.73,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003797,37.72,87.1,False,GEO-CLUST-18,High geographic clustering (12 active works within 25 km radius),Elevated spatial unit cost (+124.8% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,4.96,12,3.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003798,8.06,23.0,False,GEO-CLUST-07,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,7.09,9,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003799,31.93,82.98,False,GEO-CLUST-16,High geographic clustering (8 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.86,8,-0.65,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003800,26.15,76.1,False,GEO-CLUST-14,High geographic clustering (8 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.26,8,0.34,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003801,16.18,54.06,False,GEO-CLUST-21,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.98,14,-0.35,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003802,7.71,21.74,False,GEO-CLUST-22,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.91,10,-0.49,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003803,28.92,79.86,False,GEO-CLUST-07,Elevated spatial unit cost (+748.2% vs cluster median for work type),High geographic clustering (15 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,1.12,15,25.25,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003804,12.15,39.84,False,GEO-CLUST-23,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.55,11,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003805,1.83,2.94,False,GEO-CLUST-05,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.72,8,0.88,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003806,0.04,1.12,False,GEO-CLUST-23,High geographic clustering (10 active works within 25 km radius),Elevated spatial unit cost (+88.5% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,1.45,10,1.19,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003807,3.4,6.32,False,GEO-CLUST-03,High geographic clustering (12 active works within 25 km radius),Elevated spatial unit cost (+47.0% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,1.41,12,0.54,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003808,6.16,15.42,False,GEO-CLUST-14,Elevated spatial unit cost (+50.0% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.56,7,0.9,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003809,21.95,68.5,False,GEO-CLUST-05,Elevated spatial unit cost (+89.2% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,7.11,10,1.13,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003810,12.38,40.78,False,GEO-CLUST-19,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,8.14,8,0.1,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003811,3.98,8.02,False,GEO-CLUST-15,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.24,10,-0.24,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003812,12.36,40.68,False,GEO-CLUST-09,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.72,12,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003813,10.56,33.5,False,GEO-CLUST-04,High geographic clustering (15 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.46,15,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003814,18.96,62.14,False,GEO-CLUST-00,Elevated spatial unit cost (+525.9% vs cluster median for work type),High geographic clustering (16 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,3.95,16,5.37,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003815,32.53,83.5,False,GEO-CLUST-04,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,7.06,6,-0.39,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003816,5.09,11.58,False,GEO-CLUST-21,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.08,9,-0.6,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003817,12.93,42.84,False,GEO-CLUST-24,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.44,5,-0.13,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003818,15.43,51.54,False,GEO-CLUST-09,High geographic clustering (10 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.08,10,-0.8,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003819,10.44,33.12,False,GEO-CLUST-21,High geographic clustering (19 active works within 25 km radius),Elevated spatial unit cost (+62.7% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,0.82,19,1.26,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003820,15.35,51.4,False,GEO-CLUST-24,High geographic clustering (17 active works within 25 km radius),Substantial spatial cost deficit vs cluster median (2.4 sigma below peer median),Geographic coordinates and terrain profile match regional peers,3.74,17,-2.42,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003821,9.56,29.52,False,GEO-CLUST-09,High geographic clustering (10 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.84,10,-0.66,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003822,21.98,68.62,False,GEO-CLUST-20,High geographic clustering (23 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 3.60),Geographic coordinates and terrain profile match regional peers,2.13,23,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003823,14.96,49.9,False,GEO-CLUST-10,High geographic clustering (18 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.60),Elevated spatial unit cost (+45.9% vs cluster median for work type),0.33,18,0.48,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003824,21.5,67.4,False,GEO-CLUST-02,High geographic clustering (22 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.86),Elevated spatial unit cost (+165.2% vs cluster median for work type),3.67,22,1.9,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003825,14.59,48.88,False,GEO-CLUST-11,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.35,8,-1.38,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003826,4.74,10.68,False,GEO-CLUST-03,High geographic clustering (12 active works within 25 km radius),Elevated spatial unit cost (+42.4% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,1.8,12,0.47,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003827,83.95,97.76,True,GEO-CLUST-22,High sanctioned funding allocation (+50.1% above regional cluster median),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.67,3,-0.49,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003828,10.93,34.78,False,GEO-CLUST-01,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.36,12,-0.85,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003829,14.09,47.22,False,GEO-CLUST-13,High geographic clustering (9 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,8.01,9,-0.63,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003830,15.88,53.02,False,GEO-CLUST-18,High sanctioned funding allocation (+42.5% above regional cluster median),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.35,11,-0.53,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003831,6.03,14.86,False,GEO-CLUST-19,Elevated spatial unit cost (+103.9% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.43,7,0.97,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003832,27.59,77.94,False,GEO-CLUST-08,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.34,12,-0.81,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003833,9.89,30.7,False,GEO-CLUST-05,High geographic clustering (13 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.18,13,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003834,23.94,72.32,False,GEO-CLUST-24,High geographic clustering (17 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.28,17,-0.54,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003835,37.31,86.78,False,GEO-CLUST-07,Elevated spatial unit cost (+1662.7% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.93,5,42.04,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003836,11.01,35.16,False,GEO-CLUST-15,Elevated spatial unit cost (+36.5% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.48,7,0.64,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003837,40.64,88.68,False,GEO-CLUST-11,High geographic clustering (15 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.36,15,0.21,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003838,15.15,50.5,False,GEO-CLUST-11,High geographic clustering (17 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.33,17,-0.96,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003839,18.43,60.98,False,GEO-CLUST-03,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.78,10,-0.7,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003840,3.08,5.52,False,GEO-CLUST-00,High geographic clustering (12 active works within 25 km radius),Elevated spatial unit cost (+48.4% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,3.34,12,0.86,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003841,19.44,63.14,False,GEO-CLUST-18,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.46,8,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
